meal_name,num_ingredients,calories,prep_time,protein,fat,carbs,vegan,vegetarian,keto,paleo,gluten_free,mediterranean,is_healthy
Tofu Stir Fry,0.0,0.769090909090909,0.26,0.6139016751235908,0.28094523321090364,0.20294625053063237,1,1,0,0,0,0,0
Tofu Stir Fry,0.45454545454545453,0.08727272727272728,0.9,0.04973907764507244,0.8349689523522057,0.8473064032433406,1,1,0,0,0,0,0
Quinoa Salad,0.8181818181818182,0.6181818181818182,0.96,0.21961909419104883,0.3973508882611163,0.03844509157355961,1,1,0,0,0,1,0
Keto Avocado Salad,0.7272727272727273,0.6236363636363637,0.72,0.2860104104034287,0.8198205472643568,0.5313388128752256,0,0,1,1,1,0,0
Gluten-Free Pasta,0.5454545454545454,0.07272727272727272,0.76,0.49606677720911063,0.7035810378726826,0.9979350615384299,0,0,0,0,1,0,0
Tofu Stir Fry,0.0,0.30363636363636365,0.86,0.7335927938775287,0.8840335238369355,0.6723074248864583,1,1,0,0,0,0,0
Tofu Stir Fry,1.0,0.8072727272727273,0.94,0.2982381578702071,0.719792170055379,0.9586990412588935,1,1,0,0,0,0,0
Mediterranean Wrap,0.6363636363636364,0.27636363636363637,0.52,0.002102941438495431,0.7189329093659477,0.8328021438646471,0,0,0,0,0,1,0
Chickpea Stew,0.2727272727272727,0.5872727272727273,0.58,0.8044490008194399,0.6638872061396418,0.08690070285217004,1,1,0,0,0,0,1
Turkey Lettuce Wraps,1.0,0.1509090909090909,0.96,0.07136023902994655,0.0799377702029239,0.35244840966780233,0,0,1,1,1,1,0
Gluten-Free Pasta,0.09090909090909091,0.1890909090909091,0.18,0.36376494400853404,0.5947099412973055,0.0037889914200138855,0,0,0,0,1,0,0
Cauliflower Rice Bowl,0.18181818181818182,0.21272727272727274,0.16,0.6157042725110152,0.8754520330722396,0.7259559301417543,1,1,0,1,1,0,0
Chicken Stir Fry,0.45454545454545453,0.7018181818181818,0.3,0.9963367073297087,0.8216310495899709,0.6965259829023478,0,0,1,1,1,0,0
Lentil Soup,0.18181818181818182,0.4254545454545455,0.0,0.08481361856259821,0.39992925785025846,0.9142885912894042,0,1,0,0,0,0,0
Chickpea Stew,0.7272727272727273,0.5054545454545455,0.46,0.6556262068098219,0.8472871461635026,0.6941085681837245,1,1,0,0,0,0,0
Cauliflower Rice Bowl,0.2727272727272727,0.7781818181818182,0.16,0.3078731909427956,0.7905255469219146,0.44516546707501337,1,1,0,1,1,0,0
Chicken Stir Fry,0.18181818181818182,0.3527272727272727,0.54,0.5822262926678166,0.7608168834942004,0.09356636954972233,0,0,1,1,1,0,0
Grilled Salmon,0.8181818181818182,0.21272727272727274,0.7,0.3949784865724608,0.5266911121043794,0.5111884434354939,0,0,1,1,1,1,1
Mediterranean Wrap,0.5454545454545454,0.35454545454545455,0.72,0.8946515337597185,0.3463034406661589,0.14980076352725025,0,0,0,0,0,1,0
Vegetarian Pizza,1.0,0.76,0.84,0.38784234258418704,0.7932675249830488,0.5964791213286467,0,1,0,0,0,0,0
Chickpea Stew,0.45454545454545453,0.5890909090909091,0.14,0.3664523976265269,0.21799665468252533,0.9930984325258503,1,1,0,0,0,0,0
Quinoa Salad,0.2727272727272727,0.7872727272727272,0.08,0.22964718809880522,0.9794664956521184,0.5316557079291245,1,1,0,0,0,1,0
Tofu Stir Fry,0.2727272727272727,0.28,0.9,0.031102899519166158,0.38851864392729313,0.15543085590144262,1,1,0,0,0,0,0
Cauliflower Rice Bowl,0.45454545454545453,0.22545454545454546,0.28,0.49034217677639114,0.12993095508045321,0.8387635458193146,1,1,0,1,1,0,0
Mediterranean Wrap,0.8181818181818182,0.22363636363636363,0.72,0.47642638447790225,0.44480079052976434,1.0,0,0,0,0,0,1,0
Keto Avocado Salad,0.0,0.13818181818181818,0.92,0.15235022503786036,0.030571557270344215,0.9756029337101972,0,0,1,1,1,0,0
Vegan Buddha Bowl,0.36363636363636365,0.29818181818181816,0.8,0.5565403278671216,0.5426232942428254,0.7643270253777892,1,1,0,0,1,0,0
Greek Yogurt Parfait,0.18181818181818182,0.6418181818181818,0.62,0.7126392664490679,0.17717261161036726,0.5069040327212027,0,1,0,0,0,1,1
Lentil Soup,0.36363636363636365,0.5436363636363636,0.2,0.5605581750964954,0.3477065388704494,0.5807768661322625,0,1,0,0,0,0,1
Keto Omelette,0.09090909090909091,0.2509090909090909,0.7,0.4038282293056161,0.9959040028575069,0.8841209471113769,0,0,1,0,1,0,0
Vegan Curry,0.45454545454545453,0.29818181818181816,0.76,0.3971531033268113,0.03911487780956072,0.47463167157960834,1,1,0,0,0,0,1
Vegan Buddha Bowl,0.45454545454545453,0.11454545454545455,0.52,0.9141084137729659,0.7235155163430464,0.5331468195539214,1,1,0,0,1,0,0
Lentil Soup,0.45454545454545453,0.7163636363636363,0.76,0.12544944963157043,0.7957641915859711,0.27252331772304356,0,1,0,0,0,0,0
Shrimp Zoodles,0.8181818181818182,0.9509090909090909,0.1,0.14954759748867366,0.4633953300095701,0.9859676414966105,0,0,1,1,1,0,0
Lentil Soup,0.2727272727272727,0.4127272727272727,0.74,0.5251125866282838,0.563683012758244,0.4399090691056634,0,1,0,0,0,0,1
Grilled Salmon,0.7272727272727273,0.9054545454545454,0.98,0.7294276903431457,0.8962581922362428,0.4548367156063287,0,0,1,1,1,1,0
Greek Yogurt Parfait,0.2727272727272727,0.6618181818181819,0.68,0.2014912542764565,0.10909511260716556,0.8574608166355506,0,1,0,0,0,1,0
Chickpea Stew,0.0,0.26545454545454544,0.74,0.25734939329933526,0.03042359100077486,0.9764030460373598,1,1,0,0,0,0,0
Eggplant Parmesan,0.09090909090909091,0.8709090909090909,0.42,0.691238358378846,0.724080656335625,0.6941486349370793,0,1,0,0,0,1,0
Vegetarian Pizza,0.36363636363636365,0.3690909090909091,0.02,0.33510600549235176,0.734450904036062,0.5282822219222485,0,1,0,0,0,0,0
Turkey Lettuce Wraps,0.18181818181818182,0.03272727272727273,0.98,0.6802816940496038,0.8301089882778431,0.29159500226450175,0,0,1,1,1,1,0
Gluten-Free Pasta,0.18181818181818182,0.11636363636363636,0.7,0.8384120598687413,0.7418945197116527,0.13805591012499654,0,0,0,0,1,0,0
Vegan Curry,0.6363636363636364,0.34,0.16,0.770034408981071,0.8476050202929075,0.6142998286911029,1,1,0,0,0,0,0
Vegan Curry,0.5454545454545454,0.48,0.66,0.07803598090049114,0.40812409864666616,0.40539395787150445,1,1,0,0,0,0,0
Paleo Chicken Bowl,0.9090909090909091,0.6436363636363637,0.14,0.11155582400130828,0.8098240105044223,0.952279940899913,0,0,1,1,1,0,0
Chicken Stir Fry,0.18181818181818182,0.22181818181818183,0.74,0.30109075383381184,0.07661148684691073,0.5000023730384874,0,0,1,1,1,0,1
Vegetarian Pizza,1.0,0.649090909090909,0.02,0.07326412695081917,0.4034426059222881,0.29227392653645506,0,1,0,0,0,0,0
Chicken Stir Fry,0.5454545454545454,0.8181818181818182,0.14,0.2940039974777768,0.15226880033629847,0.2628118086953412,0,0,1,1,1,0,0
Gluten-Free Pasta,0.36363636363636365,0.5818181818181818,0.32,0.6437499863961706,0.9809993382341449,0.604070892355573,0,0,0,0,1,0,0
Greek Yogurt Parfait,0.7272727272727273,0.509090909090909,0.42,0.18879479092242088,0.7211578195564982,0.8705835961038274,0,1,0,0,0,1,0
Vegetarian Pizza,0.8181818181818182,0.8781818181818182,0.14,0.5574910428146674,0.6382492128734508,0.5259557532430909,0,1,0,0,0,0,0
Cauliflower Rice Bowl,1.0,0.09454545454545454,0.46,0.29144596965727876,0.5642616964165755,0.11489228795917945,1,1,0,1,1,0,0
Vegan Curry,0.09090909090909091,0.02,0.6,0.28572072305826784,0.13372104365393503,0.6304394674655416,1,1,0,0,0,0,0
Grilled Salmon,0.7272727272727273,0.8,0.6,0.189997602034095,0.784542013601912,0.7169173982466448,0,0,1,1,1,1,0
Paleo Chicken Bowl,0.0,0.6218181818181818,0.46,0.8436325998793893,0.0033856346645492986,0.24324206738715146,0,0,1,1,1,0,0
Grilled Salmon,0.7272727272727273,0.24727272727272728,0.52,0.8709816738071544,0.5728033572860084,0.9113195492521773,0,0,1,1,1,1,0
Greek Yogurt Parfait,0.18181818181818182,0.32,0.1,0.37924199911512557,0.9660591595579007,0.08387050347313212,0,1,0,0,0,1,0
Quinoa Salad,1.0,0.31636363636363635,0.44,0.255523894942458,0.8772692248947627,0.17847885104745104,1,1,0,0,0,1,0
Lentil Soup,0.9090909090909091,0.82,0.92,0.9488132350861902,0.2692005858351676,0.4744906158668941,0,1,0,0,0,0,0
Greek Yogurt Parfait,1.0,0.5309090909090909,0.82,0.10533403536739662,0.4993808001517936,0.38315117611442007,0,1,0,0,0,1,0
Keto Avocado Salad,0.18181818181818182,0.5490909090909091,0.94,0.20994259681761568,0.36919056706115705,0.36766579833336327,0,0,1,1,1,0,0
Gluten-Free Pasta,0.7272727272727273,0.02181818181818182,0.34,0.5548897830920791,0.4163993281291109,0.7215863188500473,0,0,0,0,1,0,0
Keto Avocado Salad,0.7272727272727273,0.3,0.2,0.7342321089317557,0.6488982618147001,0.7990662789301628,0,0,1,1,1,0,0
Tofu Stir Fry,0.09090909090909091,0.4763636363636364,0.7,0.7423747646903558,0.3159772452475798,0.645892515770933,1,1,0,0,0,0,0
Vegan Curry,0.45454545454545453,0.7945454545454546,0.0,0.8947701063844825,0.28768853087515556,0.36561488740904846,1,1,0,0,0,0,0
Chickpea Stew,0.45454545454545453,0.09636363636363636,0.18,0.5465837538925329,0.09967408918638195,0.6896083067932716,1,1,0,0,0,0,0
Tofu Stir Fry,0.36363636363636365,0.18363636363636363,0.46,0.8425539619035296,0.7107231561527302,0.9534513749394644,1,1,0,0,0,0,0
Keto Omelette,0.7272727272727273,0.7018181818181818,0.92,0.3319252285819353,0.9079007283900724,0.2633249077962175,0,0,1,0,1,0,0
Grilled Salmon,0.7272727272727273,0.6854545454545454,0.5,0.6810063612162214,0.31220429430887137,0.7765575835609418,0,0,1,1,1,1,0
Turkey Lettuce Wraps,0.0,0.18727272727272729,0.54,0.9810090745173401,0.1254220760383058,0.010684968405686886,0,0,1,1,1,1,0
Turkey Lettuce Wraps,0.7272727272727273,0.7636363636363637,0.1,0.4377300828139336,0.33249069368498374,0.3393295909108644,0,0,1,1,1,1,0
Gluten-Free Pasta,0.2727272727272727,0.02,0.3,0.5709951294382687,0.6642309014404634,0.548317108538229,0,0,0,0,1,0,0
Vegan Buddha Bowl,0.18181818181818182,0.8290909090909091,0.62,0.9031585213168541,0.7847242467467933,0.7830167900570549,1,1,0,0,1,0,0
Vegan Curry,0.45454545454545453,0.10545454545454545,0.06,0.9040577185216989,0.7114775132972248,0.941850119171866,1,1,0,0,0,0,0
Chicken Stir Fry,1.0,0.3709090909090909,0.28,0.06001113979749234,0.6728875535359541,0.5825383308940605,0,0,1,1,1,0,0
Vegan Curry,0.7272727272727273,0.7872727272727272,0.2,0.9676956522857356,0.07535129077026734,0.3634850958935142,1,1,0,0,0,0,0
Lentil Soup,0.5454545454545454,0.6563636363636364,0.5,0.8515288475212986,0.31549573266016523,0.27299855290991243,0,1,0,0,0,0,1
Tofu Stir Fry,0.36363636363636365,0.8272727272727273,0.78,0.911059204157201,0.1638492862803858,0.6438553422185337,1,1,0,0,0,0,0
Quinoa Salad,0.0,0.18363636363636363,0.46,0.728688624996584,0.5397242180443332,0.0548756553431955,1,1,0,0,0,1,0
Shrimp Zoodles,0.09090909090909091,0.007272727272727273,0.38,0.6341467211882365,0.44835542017038443,0.12938046406342701,0,0,1,1,1,0,0
Cauliflower Rice Bowl,0.45454545454545453,0.025454545454545455,0.62,0.5031599703487366,0.6808856693654993,0.07066799979671651,1,1,0,1,1,0,0
Paleo Chicken Bowl,0.45454545454545453,0.8090909090909091,0.34,0.5496533335592941,0.1803175112795756,0.45748592315639164,0,0,1,1,1,0,0
Keto Omelette,0.45454545454545453,0.16727272727272727,0.14,0.2102468912821526,0.049660829901506824,0.8470282481395934,0,0,1,0,1,0,0
Eggplant Parmesan,0.9090909090909091,0.6036363636363636,0.98,0.8581531393331464,0.242141802975573,0.9653697888897106,0,1,0,0,0,1,0
Eggplant Parmesan,0.2727272727272727,0.45636363636363636,0.94,0.40874861135536106,0.9549729526018668,0.5221734071343117,0,1,0,0,0,1,0
Lentil Soup,0.9090909090909091,0.6472727272727272,0.48,0.9240921625864834,0.17609445292376963,0.20999193269035277,0,1,0,0,0,0,0
Cauliflower Rice Bowl,0.8181818181818182,0.7072727272727273,0.06,0.8336347071157487,0.7335199856511583,0.352721320370702,1,1,0,1,1,0,0
Chickpea Stew,0.9090909090909091,0.44363636363636366,0.3,0.982309797877265,0.7587709322576884,0.1570965577169331,1,1,0,0,0,0,0
Vegan Curry,0.2727272727272727,0.8981818181818182,0.58,0.6438898415637117,0.6678330710032796,0.15813685776203035,1,1,0,0,0,0,0
Cauliflower Rice Bowl,0.45454545454545453,0.16727272727272727,0.42,0.6061463283857496,0.8370649699396547,0.7871086955614631,1,1,0,1,1,0,0
Vegetarian Pizza,0.9090909090909091,0.30727272727272725,0.78,0.8523808465320688,0.7302506193139452,0.09005151028085058,0,1,0,0,0,0,0
Mediterranean Wrap,0.9090909090909091,0.6327272727272727,0.04,0.8992206158902493,0.0,0.9054349877043225,0,0,0,0,0,1,0
Chicken Stir Fry,0.18181818181818182,0.23272727272727273,0.62,0.5153388054929389,0.48231653228965715,0.6363940601746246,0,0,1,1,1,0,1
Almond Flour Pancakes,0.36363636363636365,0.6509090909090909,0.52,0.27694980422850474,0.62316008450624,0.9975561437887204,0,1,1,1,1,0,0
Almond Flour Pancakes,0.36363636363636365,0.16363636363636364,0.34,0.6599878931533336,0.2405596163665239,0.18736702206006037,0,1,1,1,1,0,0
Tofu Stir Fry,0.2727272727272727,0.4818181818181818,0.2,0.7556170658139431,0.2288256762792972,0.9610126784362917,1,1,0,0,0,0,0
Chicken Stir Fry,0.6363636363636364,0.4636363636363636,0.2,0.5662027999843512,0.4281330949291365,0.3236839550459865,0,0,1,1,1,0,1
Greek Yogurt Parfait,0.18181818181818182,0.19636363636363635,0.12,0.898669307069229,0.948392937480892,0.8965071999160024,0,1,0,0,0,1,0
Shrimp Zoodles,0.2727272727272727,0.1509090909090909,0.28,0.5472873862830383,0.2045312061031885,0.2518262320697007,0,0,1,1,1,0,0
Eggplant Parmesan,0.18181818181818182,0.2018181818181818,0.76,0.03296624288285374,0.6371982079470355,0.3621431158504379,0,1,0,0,0,1,0
Turkey Lettuce Wraps,0.18181818181818182,0.7636363636363637,0.0,0.41150065910844286,0.8124740295287396,0.8391132689199655,0,0,1,1,1,1,0
Vegan Buddha Bowl,0.09090909090909091,0.9727272727272728,0.46,0.6579973469375324,0.1515324383820531,0.8796375847323568,1,1,0,0,1,0,0
Almond Flour Pancakes,0.5454545454545454,0.46,0.8,0.0,0.4171695882531145,0.522143527033068,0,1,1,1,1,0,0
Mediterranean Wrap,0.7272727272727273,0.7090909090909091,0.76,0.30574756299520567,0.30426302661982413,0.22664351385967305,0,0,0,0,0,1,1
Greek Yogurt Parfait,0.45454545454545453,0.06727272727272728,1.0,0.6664369259003049,0.7433182864791121,0.8518596591953176,0,1,0,0,0,1,0
Cauliflower Rice Bowl,0.36363636363636365,0.9745454545454545,0.94,0.8209578463473794,0.1816268282588099,0.3688067027342634,1,1,0,1,1,0,0
Turkey Lettuce Wraps,0.45454545454545453,1.0,0.3,0.7581058547681316,0.39374018413433676,0.5910657078579209,0,0,1,1,1,1,0
Chickpea Stew,0.9090909090909091,0.3654545454545455,0.62,0.16816796695175687,0.7821510956845233,0.5841205917831198,1,1,0,0,0,0,0
Grilled Salmon,0.8181818181818182,0.9163636363636364,0.32,0.6046281530333097,0.29686185947806426,0.7162956763198377,0,0,1,1,1,1,0
Mediterranean Wrap,0.45454545454545453,0.34545454545454546,0.48,0.17296035167714796,0.9744217210225239,0.44758751757271803,0,0,0,0,0,1,0
Chicken Stir Fry,0.6363636363636364,0.17272727272727273,0.76,0.46407305071341254,0.9228669090221766,0.6962356900126607,0,0,1,1,1,0,0
Gluten-Free Pasta,0.7272727272727273,0.7581818181818182,0.8,0.1962304917611177,0.34576658537995325,0.3330641118812302,0,0,0,0,1,0,0
Almond Flour Pancakes,0.36363636363636365,0.9345454545454546,0.32,0.7047551647787228,0.7284413999233444,0.5621675330351098,0,1,1,1,1,0,0
Quinoa Salad,0.0,0.86,0.28,0.5092601825134883,0.38776727020913493,0.9106846189515578,1,1,0,0,0,1,0
Chickpea Stew,0.18181818181818182,0.07636363636363637,0.68,0.011464863206367365,0.7050256755906789,0.9751122330110753,1,1,0,0,0,0,0
Vegan Buddha Bowl,0.6363636363636364,0.5709090909090909,0.56,0.8213083105608248,0.547360682458646,0.9718528244091178,1,1,0,0,1,0,0
Greek Yogurt Parfait,0.36363636363636365,0.3490909090909091,0.08,0.722127917778137,0.8643660997968232,0.1748858060396185,0,1,0,0,0,1,0
